tinh,huyen,xa,diaban,hoso
821.0,1.0,1.0,2.0,12.0
821.0,1.0,1.0,2.0,17.0
821.0,1.0,1.0,2.0,18.0
821.0,1.0,1.0,2.0,13.0
821.0,1.0,1.0,2.0,14.0
821.0,1.0,1.0,2.0,20.0
821.0,1.0,3.0,24.0,1.0
821.0,1.0,3.0,24.0,2.0
821.0,1.0,3.0,24.0,3.0
821.0,1.0,3.0,24.0,4.0
821.0,1.0,3.0,24.0,6.0
821.0,1.0,3.0,24.0,7.0
821.0,1.0,3.0,24.0,8.0
821.0,1.0,3.0,24.0,9.0
821.0,1.0,3.0,24.0,10.0
821.0,1.0,3.0,24.0,11.0
821.0,1.0,3.0,24.0,12.0
821.0,1.0,3.0,24.0,16.0
821.0,1.0,3.0,24.0,13.0
821.0,1.0,3.0,24.0,14.0
821.0,1.0,3.0,24.0,15.0
821.0,1.0,5.0,23.0,1.0
821.0,1.0,5.0,23.0,2.0
821.0,1.0,5.0,23.0,3.0
821.0,1.0,5.0,23.0,4.0
821.0,1.0,5.0,23.0,5.0
821.0,1.0,5.0,23.0,6.0
821.0,1.0,5.0,23.0,7.0
821.0,1.0,5.0,23.0,8.0
821.0,1.0,5.0,23.0,9.0
821.0,1.0,5.0,23.0,11.0
821.0,1.0,5.0,23.0,17.0
821.0,1.0,5.0,23.0,21.0
821.0,1.0,5.0,23.0,13.0
821.0,1.0,5.0,23.0,14.0
821.0,1.0,5.0,23.0,20.0
821.0,1.0,7.0,41.0,1.0
821.0,1.0,7.0,41.0,2.0
821.0,1.0,7.0,41.0,3.0
821.0,1.0,7.0,41.0,4.0
821.0,1.0,7.0,41.0,5.0
821.0,1.0,7.0,41.0,6.0
821.0,1.0,7.0,41.0,7.0
821.0,1.0,7.0,41.0,8.0
821.0,1.0,7.0,41.0,10.0
821.0,1.0,7.0,41.0,11.0
821.0,1.0,7.0,41.0,12.0
821.0,1.0,7.0,41.0,16.0
821.0,1.0,7.0,41.0,13.0
821.0,1.0,7.0,41.0,14.0
821.0,1.0,7.0,41.0,15.0
821.0,1.0,9.0,14.0,1.0
821.0,1.0,9.0,14.0,2.0
821.0,1.0,9.0,14.0,3.0
821.0,1.0,9.0,14.0,4.0
821.0,1.0,9.0,14.0,5.0
821.0,1.0,9.0,14.0,6.0
821.0,1.0,9.0,14.0,7.0
821.0,1.0,9.0,14.0,8.0
821.0,1.0,9.0,14.0,9.0
821.0,1.0,9.0,14.0,10.0
821.0,1.0,9.0,14.0,11.0
821.0,1.0,9.0,14.0,16.0
821.0,1.0,9.0,14.0,13.0
821.0,1.0,9.0,14.0,14.0
821.0,1.0,9.0,14.0,15.0
821.0,1.0,12.0,8.0,1.0
821.0,1.0,12.0,8.0,2.0
821.0,1.0,12.0,8.0,3.0
821.0,1.0,12.0,8.0,4.0
821.0,1.0,12.0,8.0,5.0
821.0,1.0,12.0,8.0,6.0
821.0,1.0,12.0,8.0,7.0
821.0,1.0,12.0,8.0,8.0
821.0,1.0,12.0,8.0,9.0
821.0,1.0,12.0,8.0,10.0
821.0,1.0,12.0,8.0,11.0
821.0,1.0,12.0,8.0,12.0
821.0,1.0,12.0,8.0,13.0
821.0,1.0,12.0,8.0,14.0
821.0,1.0,12.0,8.0,19.0
821.0,3.0,1.0,26.0,1.0
821.0,3.0,1.0,26.0,2.0
821.0,3.0,1.0,26.0,3.0
821.0,3.0,1.0,26.0,4.0
821.0,3.0,1.0,26.0,5.0
821.0,3.0,1.0,26.0,6.0
821.0,3.0,1.0,26.0,7.0
821.0,3.0,1.0,26.0,9.0
821.0,3.0,1.0,26.0,10.0
821.0,3.0,1.0,26.0,12.0
821.0,3.0,1.0,26.0,17.0
821.0,3.0,1.0,26.0,18.0
821.0,3.0,1.0,26.0,13.0
821.0,3.0,1.0,26.0,15.0
821.0,3.0,1.0,26.0,19.0
821.0,3.0,15.0,2.0,1.0
821.0,3.0,15.0,2.0,2.0
821.0,3.0,15.0,2.0,3.0
821.0,3.0,15.0,2.0,4.0
821.0,3.0,15.0,2.0,5.0
821.0,3.0,15.0,2.0,6.0
821.0,3.0,15.0,2.0,7.0
821.0,3.0,15.0,2.0,8.0
821.0,3.0,15.0,2.0,9.0
821.0,3.0,15.0,2.0,10.0
821.0,3.0,15.0,2.0,11.0
821.0,3.0,15.0,2.0,16.0
821.0,3.0,15.0,2.0,14.0
821.0,3.0,15.0,2.0,15.0
821.0,3.0,15.0,2.0,20.0
821.0,3.0,17.0,18.0,1.0
821.0,3.0,17.0,18.0,2.0
821.0,3.0,17.0,18.0,3.0
821.0,3.0,17.0,18.0,4.0
821.0,3.0,17.0,18.0,5.0
821.0,3.0,17.0,18.0,6.0
821.0,3.0,17.0,18.0,7.0
821.0,3.0,17.0,18.0,8.0
821.0,3.0,17.0,18.0,9.0
821.0,3.0,17.0,18.0,10.0
821.0,3.0,17.0,18.0,11.0
821.0,3.0,17.0,18.0,18.0
821.0,3.0,17.0,18.0,14.0
821.0,3.0,17.0,18.0,15.0
821.0,3.0,17.0,18.0,13.0
821.0,3.0,21.0,15.0,1.0
821.0,3.0,21.0,15.0,5.0
821.0,3.0,21.0,15.0,6.0
821.0,3.0,21.0,15.0,7.0
821.0,3.0,21.0,15.0,8.0
821.0,3.0,21.0,15.0,9.0
821.0,3.0,21.0,15.0,10.0
821.0,3.0,21.0,15.0,11.0
821.0,3.0,21.0,15.0,12.0
821.0,3.0,21.0,15.0,16.0
821.0,3.0,21.0,15.0,17.0
821.0,3.0,21.0,15.0,18.0
821.0,3.0,21.0,15.0,13.0
821.0,3.0,21.0,15.0,14.0
821.0,3.0,21.0,15.0,15.0
821.0,3.0,23.0,1.0,2.0
821.0,3.0,23.0,1.0,3.0
821.0,3.0,23.0,1.0,4.0
821.0,3.0,23.0,1.0,5.0
821.0,3.0,23.0,1.0,6.0
821.0,3.0,23.0,1.0,7.0
821.0,3.0,23.0,1.0,8.0
821.0,3.0,23.0,1.0,9.0
821.0,3.0,23.0,1.0,10.0
821.0,3.0,23.0,1.0,16.0
821.0,3.0,23.0,1.0,17.0
821.0,3.0,23.0,1.0,18.0
821.0,3.0,23.0,1.0,14.0
821.0,3.0,23.0,1.0,15.0
821.0,3.0,23.0,1.0,19.0
821.0,3.0,25.0,16.0,1.0
821.0,3.0,25.0,16.0,2.0
821.0,3.0,25.0,16.0,3.0
821.0,3.0,25.0,16.0,4.0
821.0,3.0,25.0,16.0,5.0
821.0,3.0,25.0,16.0,6.0
821.0,3.0,25.0,16.0,7.0
821.0,3.0,25.0,16.0,8.0
821.0,3.0,25.0,16.0,9.0
821.0,3.0,25.0,16.0,10.0
821.0,3.0,25.0,16.0,11.0
821.0,3.0,25.0,16.0,16.0
821.0,3.0,25.0,16.0,13.0
821.0,3.0,25.0,16.0,14.0
821.0,3.0,25.0,16.0,15.0
821.0,4.0,1.0,7.0,2.0
821.0,4.0,1.0,7.0,4.0
821.0,4.0,1.0,7.0,16.0
821.0,4.0,1.0,7.0,7.0
821.0,4.0,1.0,7.0,5.0
821.0,4.0,1.0,7.0,6.0
821.0,4.0,1.0,7.0,18.0
821.0,4.0,1.0,7.0,3.0
821.0,4.0,1.0,7.0,9.0
821.0,4.0,1.0,7.0,12.0
821.0,4.0,1.0,7.0,1.0
821.0,4.0,1.0,7.0,8.0
821.0,4.0,1.0,7.0,14.0
821.0,4.0,1.0,7.0,13.0
821.0,4.0,1.0,7.0,15.0
821.0,4.0,3.0,1.0,2.0
821.0,4.0,3.0,1.0,3.0
821.0,4.0,3.0,1.0,4.0
821.0,4.0,3.0,1.0,5.0
821.0,4.0,3.0,1.0,6.0
821.0,4.0,3.0,1.0,7.0
821.0,4.0,3.0,1.0,8.0
821.0,4.0,3.0,1.0,9.0
821.0,4.0,3.0,1.0,10.0
821.0,4.0,3.0,1.0,11.0
821.0,4.0,3.0,1.0,12.0
821.0,4.0,3.0,1.0,1.0
821.0,4.0,3.0,1.0,13.0
821.0,4.0,3.0,1.0,14.0
821.0,4.0,3.0,1.0,15.0
821.0,4.0,7.0,22.0,1.0
821.0,4.0,7.0,22.0,2.0
821.0,4.0,7.0,22.0,3.0
821.0,4.0,7.0,22.0,5.0
821.0,4.0,7.0,22.0,7.0
821.0,4.0,7.0,22.0,8.0
821.0,4.0,7.0,22.0,9.0
821.0,4.0,7.0,22.0,10.0
821.0,4.0,7.0,22.0,11.0
821.0,4.0,7.0,22.0,12.0
821.0,4.0,7.0,22.0,16.0
821.0,4.0,7.0,22.0,18.0
821.0,4.0,7.0,22.0,14.0
821.0,4.0,7.0,22.0,15.0
821.0,4.0,7.0,22.0,19.0
821.0,4.0,9.0,18.0,1.0
821.0,4.0,9.0,18.0,2.0
821.0,4.0,9.0,18.0,3.0
821.0,4.0,9.0,18.0,4.0
821.0,4.0,9.0,18.0,5.0
821.0,4.0,9.0,18.0,6.0
821.0,4.0,9.0,18.0,7.0
821.0,4.0,9.0,18.0,8.0
821.0,4.0,9.0,18.0,9.0
821.0,4.0,9.0,18.0,10.0
821.0,4.0,9.0,18.0,11.0
821.0,4.0,9.0,18.0,12.0
821.0,4.0,9.0,18.0,13.0
821.0,4.0,9.0,18.0,14.0
821.0,4.0,9.0,18.0,15.0
821.0,4.0,13.0,13.0,1.0
821.0,4.0,13.0,13.0,3.0
821.0,4.0,13.0,13.0,2.0
821.0,4.0,13.0,13.0,4.0
821.0,4.0,13.0,13.0,5.0
821.0,4.0,13.0,13.0,6.0
821.0,4.0,13.0,13.0,7.0
821.0,4.0,13.0,13.0,8.0
821.0,4.0,13.0,13.0,9.0
821.0,4.0,13.0,13.0,10.0
821.0,4.0,13.0,13.0,11.0
821.0,4.0,13.0,13.0,12.0
821.0,4.0,13.0,13.0,13.0
821.0,4.0,13.0,13.0,14.0
821.0,4.0,13.0,13.0,15.0
821.0,5.0,1.0,23.0,1.0
821.0,5.0,1.0,23.0,2.0
821.0,5.0,1.0,23.0,3.0
821.0,5.0,1.0,23.0,6.0
821.0,5.0,1.0,23.0,8.0
821.0,5.0,1.0,23.0,9.0
821.0,5.0,1.0,23.0,10.0
821.0,5.0,1.0,23.0,11.0
821.0,5.0,1.0,23.0,12.0
821.0,5.0,1.0,23.0,16.0
821.0,5.0,1.0,23.0,17.0
821.0,5.0,1.0,23.0,18.0
821.0,5.0,1.0,23.0,13.0
821.0,5.0,1.0,23.0,14.0
821.0,5.0,1.0,23.0,20.0
821.0,5.0,3.0,20.0,2.0
821.0,5.0,3.0,20.0,3.0
821.0,5.0,3.0,20.0,4.0
821.0,5.0,3.0,20.0,5.0
821.0,5.0,3.0,20.0,6.0
821.0,5.0,3.0,20.0,7.0
821.0,5.0,3.0,20.0,8.0
821.0,5.0,3.0,20.0,9.0
821.0,5.0,3.0,20.0,10.0
821.0,5.0,3.0,20.0,11.0
821.0,5.0,3.0,20.0,12.0
821.0,5.0,3.0,20.0,17.0
821.0,5.0,3.0,20.0,13.0
821.0,5.0,3.0,20.0,20.0
821.0,5.0,3.0,20.0,14.0
821.0,5.0,5.0,2.0,1.0
821.0,5.0,5.0,2.0,2.0
821.0,5.0,5.0,2.0,3.0
821.0,5.0,5.0,2.0,4.0
821.0,5.0,5.0,2.0,5.0
821.0,5.0,5.0,2.0,6.0
821.0,5.0,5.0,2.0,7.0
821.0,5.0,5.0,2.0,8.0
821.0,5.0,5.0,2.0,10.0
821.0,5.0,5.0,2.0,12.0
821.0,5.0,5.0,2.0,16.0
821.0,5.0,5.0,2.0,18.0
821.0,5.0,5.0,2.0,13.0
821.0,5.0,5.0,2.0,14.0
821.0,5.0,5.0,2.0,15.0
821.0,5.0,11.0,1.0,1.0
821.0,5.0,11.0,1.0,2.0
821.0,5.0,11.0,1.0,4.0
821.0,5.0,11.0,1.0,5.0
821.0,5.0,11.0,1.0,6.0
821.0,5.0,11.0,1.0,7.0
821.0,5.0,11.0,1.0,8.0
821.0,5.0,11.0,1.0,10.0
821.0,5.0,11.0,1.0,11.0
821.0,5.0,11.0,1.0,12.0
821.0,5.0,11.0,1.0,16.0
821.0,5.0,11.0,1.0,17.0
821.0,5.0,11.0,1.0,13.0
821.0,5.0,11.0,1.0,14.0
821.0,5.0,11.0,1.0,15.0
821.0,5.0,11.0,8.0,1.0
821.0,5.0,11.0,8.0,2.0
821.0,5.0,11.0,8.0,3.0
821.0,5.0,11.0,8.0,4.0
821.0,5.0,11.0,8.0,5.0
821.0,5.0,11.0,8.0,6.0
821.0,5.0,11.0,8.0,7.0
821.0,5.0,11.0,8.0,8.0
821.0,5.0,11.0,8.0,9.0
821.0,5.0,11.0,8.0,10.0
821.0,5.0,11.0,8.0,11.0
821.0,5.0,11.0,8.0,12.0
821.0,5.0,11.0,8.0,14.0
821.0,5.0,11.0,8.0,15.0
821.0,5.0,11.0,8.0,19.0
821.0,5.0,15.0,17.0,1.0
821.0,5.0,15.0,17.0,2.0
821.0,5.0,15.0,17.0,3.0
821.0,5.0,15.0,17.0,4.0
821.0,5.0,15.0,17.0,6.0
821.0,5.0,15.0,17.0,7.0
821.0,5.0,15.0,17.0,8.0
821.0,5.0,15.0,17.0,9.0
821.0,5.0,15.0,17.0,10.0
821.0,5.0,15.0,17.0,11.0
821.0,5.0,15.0,17.0,16.0
821.0,5.0,15.0,17.0,18.0
821.0,5.0,15.0,17.0,13.0
821.0,5.0,15.0,17.0,14.0
821.0,5.0,15.0,17.0,15.0
821.0,5.0,17.0,18.0,3.0
821.0,5.0,17.0,18.0,6.0
821.0,5.0,17.0,18.0,8.0
821.0,5.0,17.0,18.0,9.0
821.0,5.0,17.0,18.0,10.0
821.0,5.0,17.0,18.0,4.0
821.0,5.0,17.0,18.0,7.0
821.0,5.0,17.0,18.0,18.0
821.0,5.0,17.0,18.0,11.0
821.0,5.0,17.0,18.0,12.0
821.0,5.0,17.0,18.0,16.0
821.0,5.0,17.0,18.0,17.0
821.0,5.0,17.0,18.0,15.0
821.0,5.0,17.0,18.0,14.0
821.0,5.0,17.0,18.0,19.0
821.0,5.0,21.0,12.0,1.0
821.0,5.0,21.0,12.0,2.0
821.0,5.0,21.0,12.0,3.0
821.0,5.0,21.0,12.0,4.0
821.0,5.0,21.0,12.0,5.0
821.0,5.0,21.0,12.0,6.0
821.0,5.0,21.0,12.0,8.0
821.0,5.0,21.0,12.0,9.0
821.0,5.0,21.0,12.0,10.0
821.0,5.0,21.0,12.0,12.0
821.0,5.0,21.0,12.0,17.0
821.0,5.0,21.0,12.0,18.0
821.0,5.0,21.0,12.0,13.0
821.0,5.0,21.0,12.0,14.0
821.0,5.0,21.0,12.0,15.0
821.0,5.0,23.0,1.0,1.0
821.0,5.0,23.0,1.0,2.0
821.0,5.0,23.0,1.0,3.0
821.0,5.0,23.0,1.0,4.0
821.0,5.0,23.0,1.0,5.0
821.0,5.0,23.0,1.0,6.0
821.0,5.0,23.0,1.0,8.0
821.0,5.0,23.0,1.0,9.0
821.0,5.0,23.0,1.0,10.0
821.0,5.0,23.0,1.0,11.0
821.0,5.0,23.0,1.0,12.0
821.0,5.0,23.0,1.0,16.0
821.0,5.0,23.0,1.0,13.0
821.0,5.0,23.0,1.0,14.0
821.0,5.0,23.0,1.0,15.0
821.0,5.0,25.0,7.0,4.0
821.0,5.0,25.0,7.0,5.0
821.0,5.0,25.0,7.0,6.0
821.0,5.0,25.0,7.0,8.0
821.0,5.0,25.0,7.0,10.0
821.0,5.0,25.0,7.0,11.0
821.0,5.0,25.0,7.0,12.0
821.0,5.0,25.0,7.0,16.0
821.0,5.0,25.0,7.0,17.0
821.0,5.0,25.0,7.0,18.0
821.0,5.0,25.0,7.0,21.0
821.0,5.0,25.0,7.0,22.0
821.0,5.0,25.0,7.0,13.0
821.0,5.0,25.0,7.0,14.0
821.0,5.0,25.0,7.0,15.0
821.0,7.0,1.0,10.0,2.0
821.0,7.0,1.0,10.0,3.0
821.0,7.0,1.0,10.0,4.0
821.0,7.0,1.0,10.0,5.0
821.0,7.0,1.0,10.0,6.0
821.0,7.0,1.0,10.0,8.0
821.0,7.0,1.0,10.0,9.0
821.0,7.0,1.0,10.0,10.0
821.0,7.0,1.0,10.0,11.0
821.0,7.0,1.0,10.0,12.0
821.0,7.0,1.0,10.0,17.0
821.0,7.0,1.0,10.0,18.0
821.0,7.0,1.0,10.0,13.0
821.0,7.0,1.0,10.0,14.0
821.0,7.0,1.0,10.0,19.0
821.0,7.0,3.0,12.0,10.0
821.0,7.0,3.0,12.0,18.0
821.0,7.0,3.0,12.0,2.0
821.0,7.0,3.0,12.0,3.0
821.0,7.0,3.0,12.0,12.0
821.0,7.0,3.0,12.0,9.0
821.0,7.0,3.0,12.0,11.0
821.0,7.0,3.0,12.0,8.0
821.0,7.0,3.0,12.0,7.0
821.0,7.0,3.0,12.0,5.0
821.0,7.0,3.0,12.0,1.0
821.0,7.0,3.0,12.0,4.0
821.0,7.0,3.0,12.0,19.0
821.0,7.0,3.0,12.0,15.0
821.0,7.0,3.0,12.0,20.0
821.0,7.0,8.0,14.0,13.0
821.0,7.0,8.0,14.0,14.0
821.0,7.0,8.0,14.0,15.0
821.0,7.0,8.0,14.0,1.0
821.0,7.0,8.0,14.0,2.0
821.0,7.0,8.0,14.0,3.0
821.0,7.0,8.0,14.0,6.0
821.0,7.0,8.0,14.0,7.0
821.0,7.0,8.0,14.0,8.0
821.0,7.0,8.0,14.0,9.0
821.0,7.0,8.0,14.0,10.0
821.0,7.0,8.0,14.0,11.0
821.0,7.0,8.0,14.0,12.0
821.0,7.0,8.0,14.0,16.0
821.0,7.0,8.0,14.0,18.0
821.0,7.0,9.0,1.0,1.0
821.0,7.0,9.0,1.0,2.0
821.0,7.0,9.0,1.0,3.0
821.0,7.0,9.0,1.0,4.0
821.0,7.0,9.0,1.0,5.0
821.0,7.0,9.0,1.0,6.0
821.0,7.0,9.0,1.0,7.0
821.0,7.0,9.0,1.0,8.0
821.0,7.0,9.0,1.0,9.0
821.0,7.0,9.0,1.0,10.0
821.0,7.0,9.0,1.0,11.0
821.0,7.0,9.0,1.0,12.0
821.0,7.0,9.0,1.0,13.0
821.0,7.0,9.0,1.0,14.0
821.0,7.0,9.0,1.0,15.0
821.0,7.0,11.0,27.0,1.0
821.0,7.0,11.0,27.0,2.0
821.0,7.0,11.0,27.0,3.0
821.0,7.0,11.0,27.0,4.0
821.0,7.0,11.0,27.0,5.0
821.0,7.0,11.0,27.0,6.0
821.0,7.0,11.0,27.0,7.0
821.0,7.0,11.0,27.0,8.0
821.0,7.0,11.0,27.0,9.0
821.0,7.0,11.0,27.0,10.0
821.0,7.0,11.0,27.0,11.0
821.0,7.0,11.0,27.0,12.0
821.0,7.0,11.0,27.0,13.0
821.0,7.0,11.0,27.0,19.0
821.0,7.0,11.0,27.0,14.0
821.0,7.0,13.0,2.0,1.0
821.0,7.0,13.0,2.0,2.0
821.0,7.0,13.0,2.0,3.0
821.0,7.0,13.0,2.0,4.0
821.0,7.0,13.0,2.0,5.0
821.0,7.0,13.0,2.0,6.0
821.0,7.0,13.0,2.0,7.0
821.0,7.0,13.0,2.0,8.0
821.0,7.0,13.0,2.0,9.0
821.0,7.0,13.0,2.0,10.0
821.0,7.0,13.0,2.0,11.0
821.0,7.0,13.0,2.0,12.0
821.0,7.0,13.0,2.0,13.0
821.0,7.0,13.0,2.0,14.0
821.0,7.0,13.0,2.0,15.0
821.0,9.0,5.0,39.0,1.0
821.0,9.0,5.0,39.0,2.0
821.0,9.0,5.0,39.0,3.0
821.0,9.0,5.0,39.0,4.0
821.0,9.0,5.0,39.0,5.0
821.0,9.0,5.0,39.0,6.0
821.0,9.0,5.0,39.0,7.0
821.0,9.0,5.0,39.0,12.0
821.0,9.0,5.0,39.0,8.0
821.0,9.0,5.0,39.0,9.0
821.0,9.0,5.0,39.0,10.0
821.0,9.0,5.0,39.0,11.0
821.0,9.0,5.0,39.0,13.0
821.0,9.0,5.0,39.0,14.0
821.0,9.0,5.0,39.0,15.0
821.0,9.0,7.0,29.0,1.0
821.0,9.0,7.0,29.0,2.0
821.0,9.0,7.0,29.0,3.0
821.0,9.0,7.0,29.0,4.0
821.0,9.0,7.0,29.0,5.0
821.0,9.0,7.0,29.0,6.0
821.0,9.0,7.0,29.0,7.0
821.0,9.0,7.0,29.0,8.0
821.0,9.0,7.0,29.0,9.0
821.0,9.0,7.0,29.0,10.0
821.0,9.0,7.0,29.0,11.0
821.0,9.0,7.0,29.0,12.0
821.0,9.0,7.0,29.0,13.0
821.0,9.0,7.0,29.0,14.0
821.0,9.0,7.0,29.0,15.0
821.0,9.0,9.0,23.0,5.0
821.0,9.0,9.0,23.0,8.0
821.0,9.0,9.0,23.0,10.0
821.0,9.0,9.0,23.0,11.0
821.0,9.0,9.0,23.0,12.0
821.0,9.0,9.0,23.0,6.0
821.0,9.0,9.0,23.0,16.0
821.0,9.0,9.0,23.0,17.0
821.0,9.0,9.0,23.0,18.0
821.0,9.0,9.0,23.0,29.0
821.0,9.0,9.0,23.0,26.0
821.0,9.0,9.0,23.0,28.0
821.0,9.0,9.0,23.0,15.0
821.0,9.0,9.0,23.0,24.0
821.0,9.0,9.0,23.0,25.0
821.0,9.0,11.0,17.0,1.0
821.0,9.0,11.0,17.0,2.0
821.0,9.0,11.0,17.0,3.0
821.0,9.0,11.0,17.0,4.0
821.0,9.0,11.0,17.0,5.0
821.0,9.0,11.0,17.0,6.0
821.0,9.0,11.0,17.0,7.0
821.0,9.0,11.0,17.0,8.0
821.0,9.0,11.0,17.0,9.0
821.0,9.0,11.0,17.0,10.0
821.0,9.0,11.0,17.0,11.0
821.0,9.0,11.0,17.0,12.0
821.0,9.0,11.0,17.0,13.0
821.0,9.0,11.0,17.0,15.0
821.0,9.0,11.0,17.0,19.0
821.0,9.0,13.0,2.0,1.0
821.0,9.0,13.0,2.0,2.0
821.0,9.0,13.0,2.0,4.0
821.0,9.0,13.0,2.0,5.0
821.0,9.0,13.0,2.0,6.0
821.0,9.0,13.0,2.0,7.0
821.0,9.0,13.0,2.0,9.0
821.0,9.0,13.0,2.0,10.0
821.0,9.0,13.0,2.0,11.0
821.0,9.0,13.0,2.0,12.0
821.0,9.0,13.0,2.0,17.0
821.0,9.0,13.0,2.0,18.0
821.0,9.0,13.0,2.0,13.0
821.0,9.0,13.0,2.0,14.0
821.0,9.0,13.0,2.0,15.0
819.0,1.0,3.0,22.0,1.0
819.0,1.0,3.0,22.0,2.0
819.0,1.0,3.0,22.0,3.0
819.0,1.0,3.0,22.0,4.0
819.0,1.0,3.0,22.0,5.0
819.0,1.0,3.0,22.0,6.0
819.0,1.0,3.0,22.0,7.0
819.0,1.0,3.0,22.0,8.0
819.0,1.0,3.0,22.0,10.0
819.0,1.0,3.0,22.0,11.0
819.0,1.0,3.0,22.0,12.0
819.0,1.0,3.0,22.0,16.0
819.0,1.0,3.0,22.0,13.0
819.0,1.0,3.0,22.0,14.0
819.0,1.0,3.0,22.0,15.0
819.0,1.0,5.0,31.0,1.0
819.0,1.0,5.0,31.0,2.0
819.0,1.0,5.0,31.0,3.0
819.0,1.0,5.0,31.0,4.0
819.0,1.0,5.0,31.0,5.0
819.0,1.0,5.0,31.0,6.0
819.0,1.0,5.0,31.0,7.0
819.0,1.0,5.0,31.0,8.0
819.0,1.0,5.0,31.0,9.0
819.0,1.0,5.0,31.0,10.0
819.0,1.0,5.0,31.0,11.0
819.0,1.0,5.0,31.0,12.0
819.0,1.0,5.0,31.0,13.0
819.0,1.0,5.0,31.0,14.0
819.0,1.0,5.0,31.0,15.0
819.0,1.0,9.0,3.0,1.0
819.0,1.0,9.0,3.0,2.0
819.0,1.0,9.0,3.0,3.0
819.0,1.0,9.0,3.0,4.0
819.0,1.0,9.0,3.0,5.0
819.0,1.0,9.0,3.0,6.0
819.0,1.0,9.0,3.0,7.0
819.0,1.0,9.0,3.0,8.0
819.0,1.0,9.0,3.0,9.0
819.0,1.0,9.0,3.0,10.0
819.0,1.0,9.0,3.0,11.0
819.0,1.0,9.0,3.0,12.0
819.0,1.0,9.0,3.0,13.0
819.0,1.0,9.0,3.0,14.0
819.0,1.0,9.0,3.0,15.0
819.0,1.0,15.0,18.0,2.0
819.0,1.0,15.0,18.0,3.0
819.0,1.0,15.0,18.0,4.0
819.0,1.0,15.0,18.0,5.0
819.0,1.0,15.0,18.0,6.0
819.0,1.0,15.0,18.0,7.0
819.0,1.0,15.0,18.0,8.0
819.0,1.0,15.0,18.0,9.0
819.0,1.0,15.0,18.0,10.0
819.0,1.0,15.0,18.0,11.0
819.0,1.0,15.0,18.0,12.0
819.0,1.0,15.0,18.0,16.0
819.0,1.0,15.0,18.0,13.0
819.0,1.0,15.0,18.0,14.0
819.0,1.0,15.0,18.0,15.0
819.0,3.0,1.0,11.0,1.0
819.0,3.0,1.0,11.0,2.0
819.0,3.0,1.0,11.0,3.0
819.0,3.0,1.0,11.0,4.0
819.0,3.0,1.0,11.0,5.0
819.0,3.0,1.0,11.0,6.0
819.0,3.0,1.0,11.0,7.0
819.0,3.0,1.0,11.0,8.0
819.0,3.0,1.0,11.0,9.0
819.0,3.0,1.0,11.0,10.0
819.0,3.0,1.0,11.0,11.0
819.0,3.0,1.0,11.0,12.0
819.0,3.0,1.0,11.0,13.0
819.0,3.0,1.0,11.0,14.0
819.0,3.0,1.0,11.0,15.0
819.0,3.0,5.0,10.0,1.0
819.0,3.0,5.0,10.0,2.0
819.0,3.0,5.0,10.0,3.0
819.0,3.0,5.0,10.0,4.0
819.0,3.0,5.0,10.0,5.0
819.0,3.0,5.0,10.0,6.0
819.0,3.0,5.0,10.0,7.0
819.0,3.0,5.0,10.0,8.0
819.0,3.0,5.0,10.0,9.0
819.0,3.0,5.0,10.0,10.0
819.0,3.0,5.0,10.0,11.0
819.0,3.0,5.0,10.0,12.0
819.0,3.0,5.0,10.0,13.0
819.0,3.0,5.0,10.0,14.0
819.0,3.0,5.0,10.0,15.0
819.0,3.0,9.0,2.0,1.0
819.0,3.0,9.0,2.0,2.0
819.0,3.0,9.0,2.0,3.0
819.0,3.0,9.0,2.0,4.0
819.0,3.0,9.0,2.0,5.0
819.0,3.0,9.0,2.0,6.0
819.0,3.0,9.0,2.0,7.0
819.0,3.0,9.0,2.0,8.0
819.0,3.0,9.0,2.0,9.0
819.0,3.0,9.0,2.0,10.0
819.0,3.0,9.0,2.0,11.0
819.0,3.0,9.0,2.0,12.0
819.0,3.0,9.0,2.0,13.0
819.0,3.0,9.0,2.0,14.0
819.0,3.0,9.0,2.0,15.0
819.0,3.0,11.0,1.0,1.0
819.0,3.0,11.0,1.0,2.0
819.0,3.0,11.0,1.0,3.0
819.0,3.0,11.0,1.0,4.0
819.0,3.0,11.0,1.0,5.0
819.0,3.0,11.0,1.0,6.0
819.0,3.0,11.0,1.0,7.0
819.0,3.0,11.0,1.0,8.0
819.0,3.0,11.0,1.0,9.0
819.0,3.0,11.0,1.0,10.0
819.0,3.0,11.0,1.0,11.0
819.0,3.0,11.0,1.0,12.0
819.0,3.0,11.0,1.0,13.0
819.0,3.0,11.0,1.0,14.0
819.0,3.0,11.0,1.0,15.0
819.0,3.0,13.0,3.0,1.0
819.0,3.0,13.0,3.0,2.0
819.0,3.0,13.0,3.0,3.0
819.0,3.0,13.0,3.0,4.0
819.0,3.0,13.0,3.0,6.0
819.0,3.0,13.0,3.0,7.0
819.0,3.0,13.0,3.0,8.0
819.0,3.0,13.0,3.0,9.0
819.0,3.0,13.0,3.0,10.0
819.0,3.0,13.0,3.0,11.0
819.0,3.0,13.0,3.0,12.0
819.0,3.0,13.0,3.0,13.0
819.0,3.0,13.0,3.0,14.0
819.0,3.0,13.0,3.0,15.0
819.0,3.0,13.0,3.0,16.0
819.0,3.0,15.0,9.0,1.0
819.0,3.0,15.0,9.0,2.0
819.0,3.0,15.0,9.0,3.0
