hoso_1,m5a1ct,m5a1c4,m5a1c5,m5a2ct,m5a2c11,m5a2c12,m5b1c7,m5b2ct,m5b2c4,m5b2c5,m5b3ct,m5b4c
4,523.0,0.0,0.0,5650.0,0.0,0.0,0.0,805.0,0.0,0,4020,0
5,345.0,0.0,0.0,7650.0,0.0,0.0,0.0,2215.0,0.0,0,3020,0
6,1062.0,0.0,0.0,4674.0,0.0,0.0,0.0,1060.0,0.0,0,3020,4920
10,841.0,0.0,0.0,9842.0,0.0,0.0,0.0,3463.0,0.0,0,520,2000
11,383.0,0.0,0.0,9715.2,0.0,0.0,0.0,3156.0,0.0,0,1200,0
12,140.0,0.0,0.0,12328.0,0.0,0.0,0.0,995.0,0.0,0,250,2652
101,533.0,0.0,0.0,16621.0,0.0,0.0,0.0,5790.0,0.0,0,8040,25000
102,793.0,0.0,0.0,7342.0,0.0,0.0,0.0,3434.0,0.0,0,4605,2700
103,1271.0,0.0,0.0,10202.0,0.0,0.0,0.0,2360.0,0.0,0,6000,0
4,599.0,0.0,0.0,10036.0,0.0,0.0,0.0,3756.0,0.0,0,11520,0
5,1276.0,0.0,0.0,8804.0,0.0,0.0,0.0,1606.0,0.0,0,2050,0
6,764.0,0.0,0.0,18818.0,0.0,0.0,0.0,810.0,0.0,0,3120,0
16,940.0,0.0,0.0,12660.0,0.0,0.0,0.0,2698.0,0.0,0,3000,14600
2,620.0,0.0,0.0,12657.0,0.0,0.0,0.0,3860.0,0.0,0,5150,4320
11,1077.0,0.0,0.0,12628.0,0.0,0.0,0.0,3022.0,0.0,0,1500,2000
10,715.0,0.0,0.0,5822.0,0.0,0.0,0.0,976.0,0.0,0,2007,0
9,725.0,0.0,0.0,10698.0,0.0,0.0,0.0,2458.0,0.0,0,6800,0
8,656.0,0.0,0.0,2285.0,0.0,0.0,0.0,1745.0,0.0,0,4700,2340
7,1000.0,0.0,0.0,14244.0,0.0,0.0,0.0,1519.0,0.0,0,1640,4540
1,195.0,0.0,0.0,3952.0,0.0,0.0,0.0,510.0,0.0,0,2000,0
18,896.0,0.0,0.0,3349.0,0.0,0.0,0.0,2091.0,0.0,0,727,0
20,1227.0,915.0,312.0,18434.0,15509.0,2925.0,100.0,870.0,870.0,0,7020,2000
13,940.0,740.0,200.0,6368.0,4598.0,1770.0,140.0,710.0,310.0,400,12000,0
14,1827.0,827.0,1000.0,10990.0,7090.0,3900.0,0.0,4220.0,4200.0,20,4400,0
1,1616.0,0.0,0.0,13761.0,0.0,0.0,0.0,5930.0,0.0,0,3297,5400
2,2037.0,0.0,0.0,23263.0,0.0,0.0,0.0,5225.0,0.0,0,13050,0
3,571.0,0.0,0.0,4118.0,0.0,0.0,0.0,1397.0,0.0,0,6050,3600
5,496.0,0.0,0.0,11428.0,0.0,0.0,0.0,1527.0,0.0,0,3070,3400
6,698.0,0.0,0.0,11775.0,0.0,0.0,0.0,3579.0,0.0,0,677,2550
7,580.0,0.0,0.0,9742.0,0.0,0.0,0.0,5640.0,0.0,0,7015,3990
8,1104.0,0.0,0.0,3302.0,0.0,0.0,0.0,2135.0,0.0,0,35770,10000
9,724.0,0.0,0.0,9692.0,0.0,0.0,0.0,5445.0,0.0,0,5010,7000
11,555.0,0.0,0.0,11886.0,0.0,0.0,0.0,4233.0,0.0,0,1840,2810
12,1285.0,0.0,0.0,16509.0,0.0,0.0,0.0,2575.0,0.0,0,2250,0
13,336.0,0.0,0.0,6560.0,0.0,0.0,0.0,356.0,0.0,0,1220,0
15,462.0,0.0,0.0,7258.0,0.0,0.0,0.0,1670.0,0.0,0,920,0
16,878.0,0.0,0.0,4418.0,0.0,0.0,0.0,3530.0,0.0,0,2300,100000
18,761.0,0.0,0.0,15921.0,0.0,0.0,0.0,2904.0,0.0,0,3800,0
19,647.0,0.0,0.0,2248.0,0.0,0.0,0.0,1950.0,0.0,0,2000,0
14,326.0,236.0,90.0,7695.0,6520.0,1175.0,0.0,1547.0,1517.0,30,3170,0
15,684.0,414.0,270.0,14108.0,13158.0,950.0,180.0,1952.0,1892.0,60,5030,3860
20,1310.0,1070.0,240.0,12021.0,6525.0,5496.0,300.0,6840.0,6740.0,100,13300,4800
101,110.0,0.0,0.0,10532.0,0.0,0.0,0.0,792.0,0.0,0,1080,0
102,682.0,0.0,0.0,11550.0,0.0,0.0,0.0,3015.0,0.0,0,3040,10000
103,264.0,0.0,0.0,8579.0,0.0,0.0,0.0,1617.0,0.0,0,1210,100
3,623.0,0.0,0.0,7423.0,0.0,0.0,0.0,2190.0,0.0,0,2080,700
10,1460.0,0.0,0.0,20197.0,0.0,0.0,0.0,3886.0,0.0,0,21380,3000
7,1038.0,0.0,0.0,16198.0,0.0,0.0,0.0,4100.0,0.0,0,5850,81000
11,773.0,0.0,0.0,7662.0,0.0,0.0,0.0,6074.0,0.0,0,14700,9100
2,243.0,0.0,0.0,4774.0,0.0,0.0,0.0,1750.0,0.0,0,3820,0
16,600.0,0.0,0.0,5564.0,0.0,0.0,0.0,930.0,0.0,0,3000,0
1,690.0,0.0,0.0,11246.0,0.0,0.0,0.0,2655.0,0.0,0,13020,16200
18,332.0,0.0,0.0,9691.0,0.0,0.0,0.0,1881.0,0.0,0,9520,0
5,136.0,0.0,0.0,8184.0,0.0,0.0,0.0,2144.0,0.0,0,1520,2473
8,294.0,0.0,0.0,5907.0,0.0,0.0,0.0,1895.0,0.0,0,1000,840
12,631.0,0.0,0.0,6144.0,0.0,0.0,0.0,1785.0,0.0,0,1000,165
6,270.0,0.0,0.0,5864.0,0.0,0.0,0.0,968.0,0.0,0,2090,0
21,569.0,499.0,70.0,7172.0,5388.0,1784.0,0.0,320.0,270.0,50,2000,0
14,269.0,185.0,84.0,6169.0,5164.0,1005.0,1290.0,2100.0,1550.0,550,1600,2200
1,310.0,0.0,0.0,7513.0,0.0,0.0,0.0,1380.0,0.0,0,1200,890
12,393.0,0.0,0.0,3762.0,0.0,0.0,0.0,1183.0,0.0,0,500,650
8,303.0,0.0,0.0,7659.0,0.0,0.0,0.0,2625.0,0.0,0,2550,2153
5,836.0,0.0,0.0,5930.0,0.0,0.0,0.0,1334.0,0.0,0,4200,0
10,463.0,0.0,0.0,8670.0,0.0,0.0,0.0,870.0,0.0,0,2660,0
101,272.0,0.0,0.0,5016.0,0.0,0.0,0.0,200.0,0.0,0,700,0
103,255.0,0.0,0.0,5485.0,0.0,0.0,0.0,510.0,0.0,0,250,0
102,609.0,0.0,0.0,3864.0,0.0,0.0,0.0,2415.0,0.0,0,4000,17000
4,565.0,0.0,0.0,5207.0,0.0,0.0,0.0,2987.0,0.0,0,500,700
2,767.0,0.0,0.0,10586.0,0.0,0.0,0.0,3850.0,0.0,0,5720,19200
7,292.0,0.0,0.0,7938.0,0.0,0.0,0.0,1180.0,0.0,0,2336,13440
9,2655.0,0.0,0.0,7656.0,0.0,0.0,0.0,9010.0,0.0,0,27050,15000
6,366.0,0.0,0.0,12168.0,0.0,0.0,0.0,2160.0,0.0,0,9000,0
3,204.0,0.0,0.0,11640.0,0.0,0.0,0.0,966.0,0.0,0,2000,273
11,871.0,0.0,0.0,7982.0,0.0,0.0,0.0,1060.0,0.0,0,53320,7173
15,121.0,100.0,21.0,10503.0,5969.0,4534.0,100.0,565.0,535.0,30,1000,1000
103,1259.0,0.0,0.0,23158.0,0.0,0.0,0.0,5545.0,0.0,0,2760,0
102,1730.0,0.0,0.0,26990.0,0.0,0.0,0.0,8120.0,0.0,0,5660,12000
101,1575.0,0.0,0.0,31249.0,0.0,0.0,0.0,10934.0,0.0,0,6000,22000
15,1264.0,1014.0,250.0,21228.0,16218.0,5010.0,500.0,4700.0,4700.0,0,1600,10000
13,1500.0,980.0,520.0,24456.0,14466.0,9990.0,0.0,4650.0,4330.0,320,2200,33000
14,1570.0,1155.0,415.0,22217.0,15347.0,6870.0,0.0,4100.0,4100.0,0,3725,15000
12,1950.0,0.0,0.0,22641.0,0.0,0.0,0.0,5400.0,0.0,0,2800,0
18,1340.0,0.0,0.0,23230.0,0.0,0.0,0.0,3110.0,0.0,0,1600,0
17,2200.0,0.0,0.0,33454.0,0.0,0.0,0.0,7305.0,0.0,0,3700,3600
11,2540.0,0.0,0.0,35229.0,0.0,0.0,0.0,7126.0,0.0,0,1680,31500
10,2790.0,0.0,0.0,40450.0,0.0,0.0,0.0,6345.0,0.0,0,3300,8000
8,1540.0,0.0,0.0,20748.0,0.0,0.0,0.0,4310.0,0.0,0,2200,10625
7,1620.0,0.0,0.0,22484.0,0.0,0.0,0.0,8290.0,0.0,0,2680,0
6,1365.0,0.0,0.0,22394.0,0.0,0.0,0.0,7700.0,0.0,0,2900,4000
5,1799.0,0.0,0.0,20724.0,0.0,0.0,0.0,4400.0,0.0,0,3000,0
4,1270.0,0.0,0.0,21349.0,0.0,0.0,0.0,2510.0,0.0,0,1626,74556
3,1700.0,0.0,0.0,23817.0,0.0,0.0,0.0,5570.0,0.0,0,2800,13380
1,1160.0,0.0,0.0,13705.0,0.0,0.0,0.0,1700.0,0.0,0,1480,3000
101,840.0,0.0,0.0,10836.0,0.0,0.0,0.0,1303.0,0.0,0,800,15000
104,598.0,0.0,0.0,11196.0,0.0,0.0,0.0,747.0,0.0,0,550,2500
103,504.0,0.0,0.0,5084.0,0.0,0.0,0.0,430.0,0.0,0,1600,0
15,1012.0,692.0,320.0,11535.0,9660.0,1875.0,220.0,1573.0,1573.0,0,1520,0
14,921.0,721.0,200.0,12102.0,9742.0,2360.0,300.0,680.0,680.0,0,850,270
13,431.0,311.0,120.0,6000.0,4840.0,1160.0,400.0,106.0,106.0,0,1500,6500
7,1671.0,0.0,0.0,10567.0,0.0,0.0,0.0,1902.0,0.0,0,2390,0
18,349.0,0.0,0.0,9449.0,0.0,0.0,0.0,1118.0,0.0,0,300,650
12,350.0,0.0,0.0,5669.0,0.0,0.0,0.0,685.0,0.0,0,480,0
1,463.0,0.0,0.0,3879.0,0.0,0.0,0.0,353.0,0.0,0,850,150
2,323.0,0.0,0.0,8428.0,0.0,0.0,0.0,150.0,0.0,0,700,0
8,302.0,0.0,0.0,3824.0,0.0,0.0,0.0,171.0,0.0,0,880,0
6,753.0,0.0,0.0,7887.0,0.0,0.0,0.0,1386.0,0.0,0,1170,0
16,1891.0,0.0,0.0,8646.0,0.0,0.0,0.0,3110.0,0.0,0,1350,0
3,376.0,0.0,0.0,7365.0,0.0,0.0,0.0,273.0,0.0,0,400,504
10,706.0,0.0,0.0,11366.0,0.0,0.0,0.0,813.0,0.0,0,1020,360
17,1903.0,0.0,0.0,13574.0,0.0,0.0,0.0,7870.0,0.0,0,6500,7500
4,2414.0,0.0,0.0,19766.0,0.0,0.0,0.0,11930.0,0.0,0,6450,8500
1,610.0,0.0,0.0,3021.0,0.0,0.0,0.0,2195.0,0.0,0,570,3800
2,787.0,0.0,0.0,12283.0,0.0,0.0,0.0,2294.0,0.0,0,775,3000
4,765.0,0.0,0.0,13431.0,0.0,0.0,0.0,2440.0,0.0,0,430,250
5,716.0,0.0,0.0,10748.0,0.0,0.0,0.0,2965.0,0.0,0,680,3500
6,385.0,0.0,0.0,9473.0,0.0,0.0,0.0,1475.0,0.0,0,300,0
8,636.0,0.0,0.0,5937.0,0.0,0.0,0.0,4250.0,0.0,0,2530,28000
11,729.5,0.0,0.0,10288.0,0.0,0.0,0.0,3170.0,0.0,0,306,15000
13,1013.0,0.0,0.0,13819.0,0.0,0.0,0.0,4504.0,0.0,0,1900,0
15,474.0,0.0,0.0,6389.0,0.0,0.0,0.0,2758.0,0.0,0,530,6000
3,4227.0,0.0,0.0,24367.0,0.0,0.0,0.0,6240.0,0.0,0,6200,0
14,1195.0,0.0,0.0,9517.0,0.0,0.0,0.0,3215.0,0.0,0,4100,6000
12,526.0,0.0,0.0,8899.0,0.0,0.0,0.0,3989.0,0.0,0,660,4000
10,456.0,0.0,0.0,6303.0,0.0,0.0,0.0,2053.0,0.0,0,870,9800
9,545.0,0.0,0.0,3662.0,0.0,0.0,0.0,4460.0,0.0,0,1035,480
7,1283.0,0.0,0.0,13802.0,0.0,0.0,0.0,4349.0,0.0,0,1600,0
5,2433.0,0.0,0.0,26283.0,0.0,0.0,0.0,4315.0,0.0,0,3070,3500
1,909.0,0.0,0.0,13233.0,0.0,0.0,0.0,2805.0,0.0,0,1570,11300
2,1280.0,0.0,0.0,11355.0,0.0,0.0,0.0,3795.0,0.0,0,2500,1000
3,350.0,0.0,0.0,12234.0,0.0,0.0,0.0,1707.0,0.0,0,2355,1500
10,2275.0,0.0,0.0,27383.0,0.0,0.0,0.0,5325.0,0.0,0,34930,6500
8,1140.0,0.0,0.0,12211.0,0.0,0.0,0.0,2192.0,0.0,0,3595,4700
6,1517.0,0.0,0.0,19818.0,0.0,0.0,0.0,4425.0,0.0,0,2100,4860
7,1035.0,0.0,0.0,17499.0,0.0,0.0,0.0,2840.0,0.0,0,1600,11650
11,1512.0,0.0,0.0,23116.0,0.0,0.0,0.0,5079.0,0.0,0,2380,1500
4,648.0,0.0,0.0,10554.0,0.0,0.0,0.0,1704.0,0.0,0,1800,3000
12,4958.0,0.0,0.0,39870.0,0.0,0.0,0.0,12047.0,0.0,0,42600,0
18,510.0,0.0,0.0,9469.0,0.0,0.0,0.0,1162.0,0.0,0,950,5000
101,381.0,0.0,0.0,6347.0,0.0,0.0,0.0,447.0,0.0,0,400,300
104,570.0,0.0,0.0,9626.0,0.0,0.0,0.0,1160.0,0.0,0,600,1350
102,1470.0,0.0,0.0,16027.0,0.0,0.0,0.0,4315.0,0.0,0,1830,10000
15,3640.0,2140.0,1500.0,34602.0,34602.0,0.0,0.0,2730.0,2730.0,0,2500,500
19,1526.0,1526.0,0.0,17926.0,17926.0,0.0,0.0,2655.0,2655.0,0,31430,5000
13,276.0,196.0,80.0,10546.0,9566.0,980.0,350.0,244.0,244.0,0,450,7000
1,992.0,0.0,0.0,11115.0,0.0,0.0,0.0,1910.0,0.0,0,650,0
2,392.0,0.0,0.0,6990.0,0.0,0.0,0.0,1580.0,0.0,0,200,0
3,978.0,0.0,0.0,15661.0,0.0,0.0,0.0,5170.0,0.0,0,990,56000
4,1132.0,0.0,0.0,18378.0,0.0,0.0,0.0,1953.0,0.0,0,600,2496
5,1135.0,0.0,0.0,15992.0,0.0,0.0,0.0,1810.0,0.0,0,650,890
6,1126.0,0.0,0.0,17057.0,0.0,0.0,0.0,3445.0,0.0,0,680,0
7,949.0,0.0,0.0,15757.0,0.0,0.0,0.0,3090.0,0.0,0,1030,0
8,2761.0,0.0,0.0,31478.0,0.0,0.0,0.0,11290.0,0.0,0,1610,798
10,1286.0,0.0,0.0,11378.0,0.0,0.0,0.0,7840.0,0.0,0,37830,36500
11,1580.0,0.0,0.0,12663.0,0.0,0.0,0.0,4200.0,0.0,0,500,504
12,1121.0,0.0,0.0,25782.0,0.0,0.0,0.0,3120.0,0.0,0,580,1149
13,722.0,642.0,80.0,13094.0,9474.0,3620.0,0.0,1160.0,1160.0,0,470,288
101,1125.0,0.0,0.0,25693.0,0.0,0.0,0.0,3100.0,0.0,0,2420,8000
102,1827.0,0.0,0.0,16392.0,0.0,0.0,0.0,4795.0,0.0,0,1400,6000
103,667.0,0.0,0.0,21604.0,0.0,0.0,0.0,4550.0,0.0,0,830,15000
14,470.0,370.0,100.0,9072.0,7718.0,1354.0,0.0,725.0,725.0,0,300,360
15,1339.0,724.0,615.0,11294.0,10859.0,435.0,0.0,1535.0,1535.0,0,420,360
9,264.0,0.0,0.0,5439.0,0.0,0.0,0.0,698.0,0.0,0,180,0
13,800.0,800.0,0.0,19548.0,19548.0,0.0,0.0,5215.0,5215.0,0,1750,0
14,317.0,317.0,0.0,7855.0,7855.0,0.0,0.0,412.0,412.0,0,1500,0
15,1450.0,1450.0,0.0,12749.0,12749.0,0.0,0.0,3217.0,3217.0,0,1150,0
6,1870.0,0.0,0.0,14692.0,0.0,0.0,0.0,5075.0,0.0,0,4240,0
2,1080.0,0.0,0.0,14386.0,0.0,0.0,0.0,2200.0,0.0,0,1950,0
16,1920.0,0.0,0.0,22757.0,0.0,0.0,0.0,5870.0,0.0,0,5300,18000
18,1680.0,0.0,0.0,30280.0,0.0,0.0,0.0,3675.0,0.0,0,7640,0
8,799.0,0.0,0.0,13115.0,0.0,0.0,0.0,4776.0,0.0,0,12000,0
17,1244.0,0.0,0.0,20588.0,0.0,0.0,0.0,4830.0,0.0,0,200,0
12,1247.0,0.0,0.0,18092.0,0.0,0.0,0.0,7600.0,0.0,0,4070,10000
5,1125.0,0.0,0.0,16842.0,0.0,0.0,0.0,1000.0,0.0,0,2150,0
1,2850.0,0.0,0.0,28194.0,0.0,0.0,0.0,8970.0,0.0,0,3180,20000
10,1900.0,0.0,0.0,20954.0,0.0,0.0,0.0,4410.0,0.0,0,2130,10000
4,178.0,0.0,0.0,6553.0,0.0,0.0,0.0,418.0,0.0,0,350,0
9,623.0,0.0,0.0,26083.0,0.0,0.0,0.0,2062.0,0.0,0,6090,13500
101,585.0,0.0,0.0,12769.0,0.0,0.0,0.0,4523.0,0.0,0,2600,0
103,707.0,0.0,0.0,9520.0,0.0,0.0,0.0,2433.0,0.0,0,1610,15000
104,586.0,0.0,0.0,12421.0,0.0,0.0,0.0,808.0,0.0,0,6250,0
1,2699.0,0.0,0.0,21806.0,0.0,0.0,0.0,8567.0,0.0,0,3900,600
2,2065.0,0.0,0.0,12844.3,0.0,0.0,0.0,3666.0,0.0,0,1550,9700
3,749.0,0.0,0.0,7944.0,0.0,0.0,0.0,2910.0,0.0,0,3000,0
4,628.0,0.0,0.0,8302.0,0.0,0.0,0.0,3586.0,0.0,0,3850,0
5,2145.0,0.0,0.0,13336.0,0.0,0.0,0.0,6603.0,0.0,0,1260,3460
6,354.0,0.0,0.0,5124.0,0.0,0.0,0.0,1590.0,0.0,0,1200,0
8,344.0,0.0,0.0,7721.0,0.0,0.0,0.0,952.0,0.0,0,780,0
9,390.0,0.0,0.0,5148.0,0.0,0.0,0.0,1510.0,0.0,0,2350,0
10,273.0,0.0,0.0,2659.0,0.0,0.0,0.0,1029.0,0.0,0,850,0
11,366.0,0.0,0.0,6445.0,0.0,0.0,0.0,3527.0,0.0,0,1700,0
13,434.0,0.0,0.0,5687.0,0.0,0.0,0.0,2683.0,0.0,0,2300,0
14,583.0,0.0,0.0,5059.0,0.0,0.0,0.0,1330.0,0.0,0,1750,7000
15,251.0,0.0,0.0,3466.0,0.0,0.0,0.0,940.0,0.0,0,3800,0
16,726.0,0.0,0.0,6758.0,0.0,0.0,0.0,3851.0,0.0,0,3800,0
12,383.0,0.0,0.0,7161.0,0.0,0.0,0.0,1616.0,0.0,0,1200,0
104,298.0,0.0,0.0,6106.0,0.0,0.0,0.0,916.0,0.0,0,1700,0
101,492.0,0.0,0.0,8388.0,0.0,0.0,0.0,1561.0,0.0,0,2070,0
103,1345.0,0.0,0.0,5303.0,0.0,0.0,0.0,2276.0,0.0,0,560,0
13,811.0,483.0,328.0,14735.0,6968.0,7767.0,0.0,2373.0,2373.0,0,3500,108
20,2070.0,1430.0,640.0,18574.0,6588.0,11986.0,0.0,2640.0,2640.0,0,9500,9605
14,1088.0,1088.0,0.0,5299.0,5209.0,90.0,1810.0,2004.0,2004.0,0,700,0
8,352.0,0.0,0.0,5322.0,0.0,0.0,0.0,1169.0,0.0,0,1300,225
4,1733.0,0.0,0.0,4215.0,0.0,0.0,0.0,4020.0,0.0,0,302,2394
9,2280.0,0.0,0.0,3908.0,0.0,0.0,0.0,3266.0,0.0,0,244,1035
11,1932.0,0.0,0.0,4938.0,0.0,0.0,0.0,3284.0,0.0,0,691,0
1,3070.0,0.0,0.0,7107.0,0.0,0.0,0.0,7718.0,0.0,0,1068,0
5,768.0,0.0,0.0,6427.0,0.0,0.0,0.0,3218.0,0.0,0,2470,1920
3,606.0,0.0,0.0,7580.0,0.0,0.0,0.0,2810.0,0.0,0,3670,2010
16,1800.0,0.0,0.0,5132.0,0.0,0.0,0.0,5826.0,0.0,0,960,0
17,2505.0,0.0,0.0,5053.0,0.0,0.0,0.0,6010.0,0.0,0,560,0
7,625.0,0.0,0.0,7100.0,0.0,0.0,0.0,2429.0,0.0,0,1850,675
6,2382.0,0.0,0.0,13452.0,0.0,0.0,0.0,3119.0,0.0,0,201,0
12,501.0,0.0,0.0,5458.0,0.0,0.0,0.0,1126.0,0.0,0,1500,0
15,615.0,515.0,100.0,13611.0,3270.0,10341.0,1100.0,1250.0,1250.0,0,2300,0
14,439.0,367.0,72.0,10184.0,2204.0,7980.0,913.0,1965.0,1965.0,0,3050,0
13,870.0,710.0,160.0,6438.0,3033.0,3405.0,1000.0,940.0,940.0,0,1680,0
101,1300.0,0.0,0.0,8186.0,0.0,0.0,0.0,3270.0,0.0,0,5290,9000
102,304.0,0.0,0.0,4902.0,0.0,0.0,0.0,2244.0,0.0,0,3300,0
103,1585.0,0.0,0.0,3574.0,0.0,0.0,0.0,3530.0,0.0,0,440,0
1,923.0,0.0,0.0,2144.0,0.0,0.0,0.0,2065.0,0.0,0,3900,0
2,594.0,0.0,0.0,3621.0,0.0,0.0,0.0,1615.0,0.0,0,2700,2700
3,210.0,0.0,0.0,1980.0,0.0,0.0,0.0,200.0,0.0,0,500,0
4,311.0,0.0,0.0,3136.0,0.0,0.0,0.0,2070.0,0.0,0,4570,6970
11,1045.0,0.0,0.0,4786.0,0.0,0.0,0.0,1960.0,0.0,0,3120,0
5,1212.0,0.0,0.0,2940.0,0.0,0.0,0.0,3840.0,0.0,0,700,0
8,490.0,0.0,0.0,1558.0,0.0,0.0,0.0,280.0,0.0,0,1500,0
9,1755.0,0.0,0.0,4774.0,0.0,0.0,0.0,2920.0,0.0,0,3920,8200
12,1395.0,0.0,0.0,4344.0,0.0,0.0,0.0,4690.0,0.0,0,345,0
16,1410.0,0.0,0.0,3191.0,0.0,0.0,0.0,4110.0,0.0,0,130,0
17,1170.0,0.0,0.0,2984.0,0.0,0.0,0.0,5050.0,0.0,0,1100,0
18,1212.0,0.0,0.0,2940.0,0.0,0.0,0.0,3840.0,0.0,0,700,0
3,452.0,0.0,0.0,8175.0,0.0,0.0,0.0,1938.0,0.0,0,1650,0
4,1404.0,0.0,0.0,9711.0,0.0,0.0,0.0,3592.0,0.0,0,630,0
6,1150.0,0.0,0.0,4542.0,0.0,0.0,0.0,2965.0,0.0,0,0,0
7,1017.0,0.0,0.0,10580.0,0.0,0.0,0.0,2452.0,0.0,0,1000,0
8,770.0,0.0,0.0,6360.0,0.0,0.0,0.0,2909.0,0.0,0,1930,0
9,372.0,0.0,0.0,5148.0,0.0,0.0,0.0,1064.0,0.0,0,850,0
10,2160.0,0.0,0.0,5552.0,0.0,0.0,0.0,3140.0,0.0,0,250,1000
12,737.0,0.0,0.0,14739.0,0.0,0.0,0.0,2872.0,0.0,0,1500,0
13,1420.0,0.0,0.0,2516.0,0.0,0.0,0.0,3200.0,0.0,0,3550,0
14,1333.0,0.0,0.0,5806.0,0.0,0.0,0.0,2986.0,0.0,0,380,0
15,1370.0,0.0,0.0,5653.0,0.0,0.0,0.0,2440.0,0.0,0,280,0
16,1800.0,0.0,0.0,5948.0,0.0,0.0,0.0,5300.0,0.0,0,10480,10800
17,173.0,0.0,0.0,2604.0,0.0,0.0,0.0,560.0,0.0,0,1060,0
18,312.0,0.0,0.0,4812.0,0.0,0.0,0.0,280.0,0.0,0,1300,0
19,979.0,0.0,0.0,10283.0,0.0,0.0,0.0,3792.0,0.0,0,5250,0
9,1392.0,0.0,0.0,4105.0,0.0,0.0,0.0,3259.0,0.0,0,1420,5135
10,704.0,0.0,0.0,9111.0,0.0,0.0,0.0,2658.0,0.0,0,1380,0
12,614.0,0.0,0.0,12892.0,0.0,0.0,0.0,3753.0,0.0,0,3500,0
11,2087.0,0.0,0.0,4927.0,0.0,0.0,0.0,4445.0,0.0,0,1405,1870
1,531.0,0.0,0.0,4558.0,0.0,0.0,0.0,1795.0,0.0,0,2500,180
8,1039.0,0.0,0.0,15176.0,0.0,0.0,0.0,3256.0,0.0,0,7150,0
3,595.0,0.0,0.0,2526.0,0.0,0.0,0.0,932.0,0.0,0,4000,0
6,1130.0,0.0,0.0,7720.0,0.0,0.0,0.0,2330.0,0.0,0,850,0
18,2000.0,0.0,0.0,4629.0,0.0,0.0,0.0,3781.0,0.0,0,2210,0
7,793.0,0.0,0.0,15048.0,0.0,0.0,0.0,1955.0,0.0,0,2485,0
5,951.0,0.0,0.0,6253.0,0.0,0.0,0.0,1863.0,0.0,0,4190,0
4,976.0,0.0,0.0,9374.0,0.0,0.0,0.0,4453.0,0.0,0,4480,0
13,1326.0,1326.0,0.0,4588.0,4588.0,0.0,1310.0,2266.0,2266.0,0,664,0
15,635.0,397.0,238.0,10760.0,3914.0,6846.0,0.0,2185.0,2185.0,0,1600,900
101,1661.0,0.0,0.0,4289.0,0.0,0.0,0.0,7375.0,0.0,0,2238,21000
103,1493.0,0.0,0.0,5436.0,0.0,0.0,0.0,2671.0,0.0,0,1657,0
104,1257.0,0.0,0.0,4013.0,0.0,0.0,0.0,3400.0,0.0,0,1876,2270
14,2507.0,2207.0,300.0,14546.0,14000.0,546.0,0.0,5739.0,5739.0,0,5420,26300
1,820.0,0.0,0.0,2334.0,0.0,0.0,0.0,2180.0,0.0,0,3852,2070
7,80.0,0.0,0.0,1283.0,0.0,0.0,0.0,376.0,0.0,0,62,0
12,321.0,0.0,0.0,4798.0,0.0,0.0,0.0,3265.0,0.0,0,695,0
16,471.0,0.0,0.0,2494.0,0.0,0.0,0.0,1226.0,0.0,0,810,780
10,95.0,0.0,0.0,1223.0,0.0,0.0,0.0,1022.0,0.0,0,385,0
5,0.0,0.0,0.0,1355.0,0.0,0.0,0.0,400.0,0.0,0,350,0
2,359.0,0.0,0.0,4968.0,0.0,0.0,0.0,815.0,0.0,0,870,0
11,1100.0,0.0,0.0,4056.0,0.0,0.0,0.0,1260.0,0.0,0,5030,800
3,152.0,0.0,0.0,2402.0,0.0,0.0,0.0,1001.0,0.0,0,616,0
4,923.0,0.0,0.0,5285.0,0.0,0.0,0.0,2057.0,0.0,0,3315,0
8,602.0,0.0,0.0,1162.0,0.0,0.0,0.0,1900.0,0.0,0,4815,6000
6,170.0,0.0,0.0,367.0,0.0,0.0,0.0,500.0,0.0,0,1265,396
14,600.0,570.0,30.0,8937.0,2272.0,6665.0,1000.0,3620.0,3120.0,500,1565,22000
15,800.0,378.0,422.0,11226.0,2209.0,9017.0,0.0,6400.0,6400.0,0,5500,2320
13,191.0,131.0,60.0,5188.0,508.0,4680.0,720.0,120.0,120.0,0,700,0
101,135.0,0.0,0.0,653.0,0.0,0.0,0.0,862.0,0.0,0,795,0
105,223.0,0.0,0.0,3554.0,0.0,0.0,0.0,2685.0,0.0,0,2340,0
104,695.0,0.0,0.0,3876.0,0.0,0.0,0.0,1470.0,0.0,0,15510,0
2,651.0,0.0,0.0,10358.0,0.0,0.0,0.0,2771.0,0.0,0,5450,0
5,960.0,0.0,0.0,9861.0,0.0,0.0,0.0,3390.0,0.0,0,3100,0
6,286.0,0.0,0.0,4129.0,0.0,0.0,0.0,784.0,0.0,0,1580,0
7,356.0,0.0,0.0,5237.0,0.0,0.0,0.0,668.0,0.0,0,2400,0
8,380.0,0.0,0.0,7402.0,0.0,0.0,0.0,400.0,0.0,0,700,0
9,710.0,0.0,0.0,4422.0,0.0,0.0,0.0,100.0,0.0,0,2000,0
10,862.0,0.0,0.0,10879.0,0.0,0.0,0.0,3973.0,0.0,0,6700,17000
11,780.0,0.0,0.0,9571.0,0.0,0.0,0.0,1700.0,0.0,0,3580,0
12,418.0,0.0,0.0,7832.0,0.0,0.0,0.0,1284.0,0.0,0,1200,0
